timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419722,18972,Monolithic-based client,200,,client-to-application (GET) 1-1474,text,true,,264325,127,839,839,http://172.31.47.81/sensing/data,4722,0,14
1672296419726,18968,Monolithic-based client,200,,client-to-application (GET) 1-1487,text,true,,264325,127,838,838,http://172.31.47.81/sensing/data,6340,0,19
1672296419028,19667,Monolithic-based client,200,,client-to-application (GET) 1-996,text,true,,264325,127,837,837,http://172.31.47.81/sensing/data,3520,0,4
1672296418485,20219,Monolithic-based client,200,,client-to-application (GET) 1-524,text,true,,264325,127,836,836,http://172.31.47.81/sensing/data,4238,0,1
1672296420076,18628,Monolithic-based client,200,,client-to-application (GET) 1-1896,text,true,,264325,127,835,835,http://172.31.47.81/sensing/data,5874,0,12
1672296420084,18621,Monolithic-based client,200,,client-to-application (GET) 1-1922,text,true,,264325,127,834,834,http://172.31.47.81/sensing/data,5668,0,81
1672296419230,19475,Monolithic-based client,200,,client-to-application (GET) 1-1178,text,true,,264325,127,833,833,http://172.31.47.81/sensing/data,4158,0,3
1672296418357,20349,Monolithic-based client,200,,client-to-application (GET) 1-422,text,true,,264325,127,832,832,http://172.31.47.81/sensing/data,5273,0,4
1672296418956,19750,Monolithic-based client,200,,client-to-application (GET) 1-935,text,true,,264325,127,832,832,http://172.31.47.81/sensing/data,6500,0,3
1672296419880,18826,Monolithic-based client,200,,client-to-application (GET) 1-1681,text,true,,264325,127,830,830,http://172.31.47.81/sensing/data,5300,0,12
1672296419612,19094,Monolithic-based client,200,,client-to-application (GET) 1-1352,text,true,,264325,127,829,829,http://172.31.47.81/sensing/data,4120,0,12
1672296418748,19959,Monolithic-based client,200,,client-to-application (GET) 1-744,text,true,,264325,127,828,828,http://172.31.47.81/sensing/data,3841,0,3
1672296418319,20388,Monolithic-based client,200,,client-to-application (GET) 1-355,text,true,,264325,127,827,827,http://172.31.47.81/sensing/data,3817,0,13
1672296419756,18951,Monolithic-based client,200,,client-to-application (GET) 1-1544,text,true,,264325,127,826,826,http://172.31.47.81/sensing/data,4009,0,8
1672296417976,20732,Monolithic-based client,200,,client-to-application (GET) 1-69,text,true,,264325,127,825,825,http://172.31.47.81/sensing/data,3897,0,72
1672296420080,18632,Monolithic-based client,200,,client-to-application (GET) 1-1912,text,true,,264325,127,824,824,http://172.31.47.81/sensing/data,4422,0,18
1672296419040,19672,Monolithic-based client,200,,client-to-application (GET) 1-1004,text,true,,264325,127,823,823,http://172.31.47.81/sensing/data,4113,0,11
